x_x,x_y,x_t,x_g,x_p,x_e,x_d_x,x_d_y,x_d_t,x_d_g,x_d_p,x_d_e,u_e,u_p,u_a_e,u_a_p,t
238.5748803007457,-130.84648624945498,0.21012080387116355,0.421603278326186,-0.6349511208870168,0.46842057341270726,0.3999002569893034,0.33535886574528595,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.0628775006734793,-0.7853981633974483,-0.07804653497093343,-0.7853981633974483,1.05
238.57684384164182,-130.8460368577067,0.22049281238751145,0.4159871128015244,-0.6566724983387595,0.46752546591017125,0.4021684504888172,0.33469335964279895,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06213422262494147,-0.7853981633974483,-0.0811532461021805,-0.7853981633974483,1.1
238.5788039912062,-130.84556749681633,0.23113170276595604,0.4101487224901177,-0.6786655178803237,0.46669258780554906,0.404436643988331,0.33402785354031195,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06144261853211512,-0.7853981633974483,-0.08422537702878626,-0.7853981633974483,1.1500000000000001
238.58076048472503,-130.84507770217783,0.24204698927762391,0.4040847711487036,-0.7009145348394112,0.4659219318667123,0.4067048374878448,0.33336234743782495,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06080268238959613,-0.7853981633974483,-0.08726551114826606,-0.7853981633974483,1.2000000000000002
238.58271303762763,-130.84456699153978,0.2532467880346813,0.3977927051991665,-0.7234039082333548,0.46521363676573674,0.4089730309873586,0.33269684133533795,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.060214529347698394,-0.7853981633974483,-0.09027623761565097,-0.7853981633974483,1.25
238.58466134504081,-130.84403486788173,0.2647379629152204,0.3912706542530683,-0.7461182034677193,0.4645680027535885,0.4112412244868724,0.33203133523285094,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05967840872837659,-0.7853981633974483,-0.0932601580520698,-0.7853981633974483,1.3
238.58660508129233,-130.8434808218323,0.2765262296829069,0.38451736459779184,-0.7690422551857715,0.46398550695025603,0.4135094179863862,0.33136582913036394,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.059194716721823415,-0.7853981633974483,-0.09621989388816098,-0.7853981633974483,1.35
238.58854389939162,-130.84290433370484,0.28861622301430756,0.3775321609320978,-0.7921611412257739,0.4634668178467992,0.4157776114859,0.33070032302787694,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05876400842865979,-0.7853981633974483,-0.09915809430959396,-0.7853981633974483,1.4000000000000001
238.59047743052005,-130.84230487520924,0.30101152922493174,0.37031493359595685,-0.8154600993079408,0.46301280855362786,0.41804580498541377,0.33003481692538994,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05838700886102085,-0.7853981633974483,-0.102077444752645,-0.7853981633974483,1.4500000000000002
238.59240528356827,-130.8416819108848,0.3137146857949944,0.36286615016422485,-0.8389244058660399,0.4626245682215066,0.42031399848492756,0.32936931082290294,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05806462242631308,-0.7853981633974483,-0.10498067587396066,-0.7853981633974483,1.5
238.59432704476666,-130.84103489928734,0.32672714723717633,0.35518689170221845,-0.8625392286545817,0.46230341090068944,0.42258219198444136,0.32870380472041594,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.057797940283649395,-0.7853981633974483,-0.10787057288814314,-0.7853981633974483,1.55
238.59624227746855,-130.84036329395386,0.34004921532928467,0.34727891532502336,-0.8862894597509453,0.46205088087654456,0.42485038548395515,0.32803829861792894,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05758824477443756,-0.7853981633974483,-0.11074998512686501,-0.7853981633974483,1.6
238.59815052216229,-130.8396665441592,0.35367993016954397,0.3391447460563278,-0.9101595323182098,0.46186875320862664,0.42711857898346894,0.32737279251544193,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05743700987001407,-0.7853981633974483,-0.11362183562036572,-0.7853981633974483,1.6500000000000001
238.6000512968119,-130.83894409547028,0.36761691681986314,0.33078780243197214,-0.93413322237371,0.4617590277789993,0.42938677248298274,0.32670728641295493,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05734589622949904,-0.7853981633974483,-0.11648913043184067,-0.7853981633974483,1.7000000000000002
238.6019440976563,-130.83819539009576,0.38185618040236113,0.322212561919271,-0.9581934354383027,0.4617239145904938,0.43165496598249653,0.32604178031046793,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.0573167389917858,-0.7853981633974483,-0.11935496738142996,-0.7853981633974483,1.75
238.6038284006372,-130.83741986701958,0.396391840325545,0.3134247741058844,-0.9823219770967544,0.46176580730106903,0.4339231594820103,0.32537627420798093,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05735152579904205,-0.7853981633974483,-0.12222254367138206,-0.7853981633974483,1.8
238.60570366367847,-130.8366169618991,0.41121579175741724,0.30443173183277106,-1.0064993060621705,0.4618872409767592,0.4361913529815241,0.32471076810549393,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05745236171566442,-0.7853981633974483,-0.12509516175716529,-0.7853981633974483,1.85
238.60756933010643,-130.83578610669878,0.4263172794556612,0.29524261308480143,-1.0307042682683791,0.4620908287151532,0.4384595464810379,0.32404526200300693,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.057621416601777,-0.7853981633974483,-0.12797623258725413,-0.7853981633974483,1.9000000000000001
238.60942483359025,-130.83492672902278,0.4416823655451924,0.28586890958279376,-1.0549138108430036,0.4623791700342708,0.4407277399805517,0.3233797559005199,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05786084904132122,-0.7853981633974483,-0.1308692750393202,-0.7853981633974483,1.9500000000000002
238.61126960509395,-130.8340382511034,0.45729326876770743,0.2763249616933263,-1.079102675637064,0.46275472161263065,0.4429959334800655,0.3227142497980329,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.058172699007384254,-0.7853981633974483,-0.13377790998968941,-0.7853981633974483,2.0
238.61310308247764,-130.83312008840048,0.4731275481481585,0.26662862349079813,-1.1032430734756338,0.46321961795178374,0.4452641269795793,0.3220487436955459,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05855873894421765,-0.7853981633974483,-0.1367058469369003,-0.7853981633974483,2.0500000000000003
238.61492472357133,-130.83217164777443,0.4891570990818344,0.2568020864789006,-1.1273043427093188,0.46377542563298274,0.4475323204790931,0.3213832375930589,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.0590202697072528,-0.7853981633974483,-0.13965686042226294,-0.7853981633974483,2.1
238.61673402377667,-130.83119232521986,0.5053469249063532,0.24687289534537432,-1.1512525993582916,0.4644228098600526,0.4498005139786069,0.3207177314905719,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.05955784366746134,-0.7853981633974483,-0.14263475260563602,-0.7853981633974483,2.15
238.61853053954013,-130.8301815032006,0.5216536427987818,0.23687519363654708,-1.1750503916488098,0.4651610857391835,0.45206870747812067,0.3200522253880849,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.060170892103731076,-0.7853981633974483,-0.14564329721082256,-0.7853981633974483,2.2
238.62031391938558,-130.82913854773048,0.5380236805958669,0.22685124038688007,-1.1986563796868093,0.46598761913554543,0.45433690097763446,0.3193867192855979,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06085722768706457,-0.7853981633974483,-0.14868615859517578,-0.7853981633974483,2.25
238.6220839445907,-130.82806280553106,0.5543911229692027,0.2168532388152925,-1.2220250721591945,0.46689703304941654,0.45660509447714825,0.3187212131831109,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06161238547235874,-0.7853981633974483,-0.15176677786879372,-0.7853981633974483,2.3000000000000003
238.62384058201704,-130.8269536019137,0.5706751745414972,0.2069455125190366,-1.245106667112783,0.46788016575375985,0.45887328797666205,0.3180557070806239,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06242875775822128,-0.7853981633974483,-0.15488821575670478,-0.7853981633974483,2.35
238.62558405199468,-130.82581024055307,0.586777228667121,0.19720704926885285,-1.2678470636943342,0.46892271766388344,0.46114148147617584,0.3173902009781369,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.0632944704765938,-0.7853981633974483,-0.15805293928053446,-0.7853981633974483,2.4000000000000004
238.6273149144055,-130.82463200714315,0.6025775697273642,0.1877344025334798,-1.290188136345611,0.4700035176009478,0.46340967497568963,0.3167246948756499,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06419194353519848,-0.7853981633974483,-0.16126253645729438,-0.7853981633974483,2.45
238.62903417597659,-130.82341818018864,0.6179318001957664,0.17864489113285012,-1.3120683911526954,0.4710923403894452,0.4656778684752034,0.3160591887731629,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06509607859735025,-0.7853981633974483,-0.1645173403871619,-0.7853981633974483,2.5
238.6307434209116,-130.82216805405196,0.632667174594726,0.17007996591334856,-1.3334241522479215,0.47214722431595796,0.4679460619747172,0.3153936826706759,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.06597203155731421,-0.7853981633974483,-0.1678159419650276,-0.7853981633974483,2.5500000000000003
238.63244496473445,-130.8208809820226,0.6465791327633021,0.16220852775379396,-1.354191446877554,0.4731112806975384,0.470214255474231,0.3147281765681889,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.08713818819095602,-0.7853981633974483,-0.17217285137457541,-0.7853981633974483,2.6
238.63413984921462,-130.8195574569212,0.6594227045185426,0.15523574162427836,-1.3743246503640325,0.4729401365653851,0.4724824489737448,0.3140626704657019,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.10741261275761807,-0.7853981633974483,-0.17754348201245632,-0.7853981633974483,2.6500000000000004
238.63583320489735,-130.81819646511843,0.6710233458101517,0.14928884804215325,-1.3937568185902895,0.4716102786625548,0.4747506424732586,0.3133971643632149,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.1268268217011062,-0.7853981633974483,-0.18388482309751164,-0.7853981633974483,2.7
238.63753162005557,-130.8167973251417,0.6811422191871697,0.14455518571712564,-1.4124165408958238,0.46905249190613757,0.4770188359727724,0.3127316582607279,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.14537463653887045,-0.7853981633974483,-0.19115355492445515,-0.7853981633974483,2.75
238.63924319683792,-130.81536009252346,0.6894691978982833,0.14129118480418684,-1.4302413905482751,0.46515067357944534,0.4792870294722862,0.3120661521582409,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.16301132743325236,-0.7853981633974483,-0.19930412129611777,-0.7853981633974483,2.8000000000000003
238.6409773446144,-130.81388619272025,0.6956230698955862,0.1398262197445161,-1.447195873653365,0.4597454867693439,0.4815552229718,0.3114006460557539,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.1796567761258041,-0.7853981633974483,-0.20828696010240796,-0.7853981633974483,2.85
238.64274410658788,-130.81237931174303,0.6991573070685703,0.14056336237358757,-1.463291119428035,0.45264692567517417,0.48382341647131377,0.3107351399532669,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.19520604037922054,-0.7853981633974483,-0.218047262121369,-0.7853981633974483,2.9000000000000004
238.64455277175054,-130.81084650357374,0.6995536958774968,0.14399443824335442,-1.4786004088361928,0.4436598662143579,0.48609160997082757,0.3100696338507799,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.20955070273780776,-0.7853981633974483,-0.2285247972582594,-0.7853981633974483,2.95
238.646409485891,-130.8092993923037,0.6961513791725036,0.15078057041372261,-1.4932642839206247,0.43262545331515295,0.48835980347034136,0.3094041277482929,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.22261337167011636,-0.7853981633974483,-0.2396554658417652,-0.7853981633974483,3.0
238.64831343982877,-130.80775533048666,0.687902618093588,0.16200516018141348,-1.5074878375051586,0.41948197931604125,0.49062799696985515,0.3087386216458059,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.2343983699802602,-0.7853981633974483,-0.2513753843407782,-0.7853981633974483,3.0500000000000003
238.65025078209857,-130.8062384256001,0.6727644823916771,0.1797887942491379,-1.5215586989032397,0.40436057196673575,0.49289619046936894,0.3080731155433189,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.24507133097794842,-0.7853981633974483,-0.26362895088967564,-0.7853981633974483,3.1
238.652184591201,-130.804780103733,0.6463903017810053,0.20860026364301393,-1.535978932028189,0.38776720831892636,0.49516438396888274,0.3074076094408319,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.25511048077389353,-0.7853981633974483,-0.2763844749283703,-0.7853981633974483,3.1500000000000004
238.65403902977516,-130.80341742744844,0.5997370354550922,0.2576389631647607,-1.5520566438150807,0.37099531387110174,0.49743257746839653,0.3067421033383449,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.2656493969335855,-0.7853981633974483,-0.2896669447750496,-0.7853981633974483,3.2
238.65569496104231,-130.80218756457654,0.521319409223377,0.3385466672647879,-1.5745567995075835,0.3571550151204463,0.4997007709679103,0.3060765972358579,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.2793318265561996,-0.7853981633974483,-0.3036335361028596,-0.7853981633974483,3.25
238.6572009101942,-130.80118182730254,0.45421292719960604,0.4086358735545055,-1.617532978920066,0.35172357948883787,0.5019689644674241,0.3054110911333709,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.300768912681087,-0.7853981633974483,-0.31867198173691397,-0.7853981633974483,3.3000000000000003
238.6583194259522,-130.80009234532469,0.18510848720955447,0.6814970459396421,-1.670326592479077,0.3501699576207442,0.5042371579669379,0.3047455850308839,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.3262630373074136,-0.7853981633974483,-0.33498513360228466,-0.7853981633974483,3.35
238.66001140103813,-130.79954103014563,0.03764911945412586,0.8283831961252073,-1.7215822833777736,0.34360105228728594,0.5065053514664517,0.3040800789283969,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.34849652401413883,-0.7853981633974483,-0.3524099598029916,-0.7853981633974483,3.4000000000000004
238.66196892501523,-130.79932866948073,-0.05958781417156955,0.9227893194759342,-1.7729300023741095,0.33373340369427723,0.5087735449659655,0.3034145728259099,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.3689639713387169,-0.7853981633974483,-0.37085815836992747,-0.7853981633974483,3.45
238.66407438100674,-130.7993504892391,-0.12757695495836174,0.9864803421236822,-1.8245317059715505,0.3212688225445094,0.5110417384654793,0.3027490667234229,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.38831980114508424,-0.7853981633974483,-0.39027414842718167,-0.7853981633974483,3.5
238.66626345109654,-130.79953846617326,-0.17635551824687176,1.0299439843701566,-1.8763224995961172,0.3067333314230502,0.5133099319649931,0.3020835606209359,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.4070750766678758,-0.7853981633974483,-0.41062790226057544,-0.7853981633974483,3.5500000000000003
238.66849637961514,-130.7998465642749,-0.21171411551370498,1.059268641821688,-1.9281957587474297,0.2905676748457182,0.5155781254645069,0.3014180545184489,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.4256728457765009,-0.7853981633974483,-0.4319115445494005,-0.7853981633974483,3.6
238.67074723806542,-130.8002430550292,-0.23734402979244865,1.078357858866442,-1.980051107267343,0.27314142834151856,0.5178463189640207,0.3007525484159619,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.44450004951193983,-0.7853981633974483,-0.4541365470249975,-0.7853981633974483,3.6500000000000004
238.67299894250326,-130.80070579653446,-0.2557484699014914,1.0898727783623543,-2.0318078156272024,0.25475695857976666,0.5201145124635345,0.3000870423134749,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.4638910106249122,-0.7853981633974483,-0.47733109755624314,-0.7853981633974483,3.7
238.67524056325678,-130.80121918962965,-0.2686974192761975,1.0957038904100622,-2.083406863522766,0.23565375450809922,0.5223827059630483,0.2994215362109879,-0.2853981633974483,0.7853981633974483,0.0,0.39269908169872414,-0.484131238169778,-0.7853981633974483,-0.501537659464732,-0.7853981633974483,3.75
238.6774656608714,-130.8017721664671,-0.2774800156562884,1.0972336106111062,-2.134808942983111,0.21601433374411658,0.5230482120655353,0.3016897297105017,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.5054625486517611,-0.7853981633974483,-0.5268107868973201,-0.7853981633974483,3.8000000000000003
238.67967113519975,-130.80235683412815,-0.28305557042429186,1.0954939784677165,-2.185991142388077,0.1959711750551413,0.5237137181680224,0.30395792321001547,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.4888191400838871,-0.7853981633974483,-0.5512517439015144,-0.7853981633974483,3.85
238.6818565689329,-130.80296595193374,-0.28612296820917094,1.0912413783700916,-2.2369385289753625,0.17748696810450607,0.5243792242705094,0.30622611670952926,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.47347025156254985,-0.7853981633974483,-0.5749252564796419,-0.7853981633974483,3.9000000000000004
238.68402953137425,-130.80359553662663,-0.287325163556407,1.0851653307485762,-2.287649745209786,0.16054422469982452,0.5250447303729965,0.30849431020904305,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.45940136126833336,-0.7853981633974483,-0.5978953245430585,-0.7853981633974483,3.95
238.68619795089037,-130.80424296820865,-0.28715053675401897,1.0777902646292716,-2.33813173340212,0.14511062006585546,0.5257102364754835,0.31076250370855685,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.4465856274020207,-0.7853981633974483,-0.6202246059131595,-0.7853981633974483,4.0
238.6883697696161,-130.80490650412662,-0.28596557765648,1.069510213571765,-2.3883971604259284,0.13114083285678702,0.5263757425779706,0.31303069720807064,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.43498541609128183,-0.7853981633974483,-0.6419738767177237,-0.7853981633974483,4.05
238.69055269134148,-130.8055849514274,-0.28404106490539954,1.0606167232957258,-2.438462272434471,0.11857926300798517,0.5270412486804577,0.31529889070758443,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.42455455823640237,-0.7853981633974483,-0.6632016046295438,-0.7853981633974483,4.1000000000000005
238.6927540089204,-130.8062774486536,-0.2815728510684001,1.051321092141436,-2.488345227695356,0.10736288282459935,0.5277067547829447,0.3175670842070982,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.415240716993037,-0.7853981633974483,-0.6839636404791957,-0.7853981633974483,4.15
238.6949804959763,-130.8069833217303,-0.27869824473972055,1.041771957741739,-2.5380648667513612,0.09742383873136012,0.5283722608854318,0.319835277706612,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.40698754820937205,-0.7853981633974483,-0.7043130178896643,-0.7853981633974483,4.2
238.69723834784486,-130.80770198838053,-0.27550883970841766,1.0320691086235514,-2.5876398442180393,0.08869163915406077,0.5290377669879188,0.3221034712061258,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.3997365171959245,-0.7853981633974483,-0.7242998437494605,-0.7853981633974483,4.25
238.69953315809826,-130.80843289345924,-0.2720605041289263,1.0222742644956455,-2.637088039841397,0.08109488832149839,0.5297032730904059,0.3243716647056396,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.3934283384374428,-0.7853981633974483,-0.7439712606713327,-0.7853981633974483,4.3
238.70186991905226,-130.80917546331477,-0.26838111812141735,1.0124194438693799,-2.6864261731774253,0.07456259088101594,0.5303687791928929,0.3266398582051534,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.38800405891763706,-0.7853981633974483,-0.7633714636172145,-0.7853981633974483,4.3500000000000005
238.70425303688617,-130.8099290713096,-0.2644765393565908,1.0025134264510294,-2.735669558164817,0.06902508147552214,0.53103428529538,0.3289080517046672,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.38340583001997464,-0.7853981633974483,-0.7825417551182132,-0.7853981633974483,4.4
238.70668635410178,-130.81069300939822,-0.2603351834579391,0.9925467217951895,-2.7848319465972535,0.06441464217480024,0.531699791397867,0.331176245204181,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.379577420229381,-0.7853981633974483,-0.8015206261296822,-0.7853981633974483,4.45
238.7091731738557,-130.8114664625229,-0.25593152877826186,0.9824953749056851,-2.83392542100427,0.06066586858411474,0.5323652975003541,0.3334444387036948,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.3764645191409637,-0.7853981633974483,-0.8203438520867304,-0.7853981633974483,4.5
238.7117162821732,-130.81224848383107,-0.2512287919007312,0.972323872817518,-2.8829603069423118,0.05771583843352074,0.5330308036028412,0.33571263220320857,1.2853981633974483,-0.7853981633974483,0.0,-0.39269908169872414,-0.37401487745295525,-0.7853981633974483,-0.8390445959593782,-0.7853981633974483,4.55
